376 8
 0 0 0 0 1 1 1 2
 2 2 2 2 6 6 2 10
3.885747e+01  1.921339e-17  3.353801e-17 -1.400495e-14 -2.314764e-09 -2.755127e-16 -3.341894e-15 -1.786716e-10 -4.344017e-11
3.910135e+01  1.125113e-17  3.407013e-17 -5.276928e-15 -1.762753e-09 -1.923061e-16 -1.312458e-15 -1.514199e-10 -2.844437e-11
3.930515e+01  2.944946e-19  2.173758e-17  5.221033e-15 -7.114830e-10 -4.001738e-17  1.181413e-15  2.786024e-11 -5.754353e-12
3.947283e+01 -9.512730e-18  6.125740e-18  1.405545e-14  3.765839e-10  1.096345e-16  3.308098e-15  2.380964e-10  1.582569e-11
3.960844e+01 -1.584197e-17 -6.630192e-18  1.932446e-14  1.181762e-09  2.131569e-16  4.594539e-15  3.945100e-10  3.067940e-11
3.971604e+01 -1.821413e-17 -1.409601e-17  2.075276e-14  1.585145e-09  2.578350e-16  4.960487e-15  4.632955e-10  3.712643e-11
3.979960e+01 -1.738987e-17 -1.649122e-17  1.916860e-14  1.626687e-09  2.525389e-16  4.597218e-15  4.511453e-10  3.641453e-11
3.986293e+01 -1.462802e-17 -1.532714e-17  1.583067e-14  1.425980e-09  2.156345e-16  3.805214e-15  3.853757e-10  3.114073e-11
3.990960e+01 -1.112801e-17 -1.233674e-17  1.191196e-14  1.112926e-09  1.655819e-16  2.867662e-15  2.964978e-10  2.394467e-11
3.994290e+01 -7.749668e-18 -8.888300e-18  8.240010e-15  7.878548e-10  1.160055e-16  1.985744e-15  2.081384e-10  1.679331e-11
3.996576e+01 -4.960350e-18 -5.809211e-18  5.252240e-15  5.096003e-10  7.453660e-17  1.266600e-15  1.339486e-10  1.079851e-11
3.998073e+01 -2.910503e-18 -3.452308e-18  3.073900e-15  3.009819e-10  4.383946e-17  7.416121e-16  7.887273e-11  6.354602e-12
3.999000e+01 -1.550415e-18 -1.852965e-18  1.634975e-15  1.609677e-10  2.338676e-17  3.945621e-16  4.210663e-11  3.391078e-12
3.999532e+01 -7.356483e-19 -8.829291e-19  7.751113e-16  7.654791e-11  1.110569e-17  1.870834e-16  2.000385e-11  1.610636e-12
3.999810e+01 -3.005807e-19 -3.615447e-19  3.165665e-16  3.131320e-11  4.539618e-18  7.641366e-17  8.178741e-12  6.584387e-13
3.999937e+01 -9.956377e-20 -1.198757e-19  1.048380e-16  1.037759e-11  1.503982e-18  2.530701e-17  2.709913e-12  2.181519e-13
3.999985e+01 -2.379290e-20 -2.865744e-20  2.505143e-17  2.480438e-12  3.594344e-19  6.047285e-18  6.476638e-13  5.213672e-14
3.999998e+01 -3.147110e-21 -3.790929e-21  3.313511e-18  3.281076e-13  4.754367e-20  7.998672e-19  8.566972e-14  6.896342e-15
4.000000e+01 -9.859271e-23 -1.187640e-22  1.038054e-19  1.027904e-14  1.489453e-21  2.505819e-20  2.683874e-15  2.160495e-16
