376 4
 0 0 0 1
 2 2 2 6
 -4.589700e+01 -2.845568e+00 -1.421296e-01 -1.661301e+00
1.285091e+01  3.038628e-16 -6.868431e-13  4.720803e-04 -6.823109e-11
1.340020e+01  4.503450e-16  2.803663e-13  3.385358e-04 -7.427355e-13
1.400635e+01  3.487937e-16  8.394638e-13  2.348974e-04  3.583131e-11
1.466922e+01  5.424183e-17  6.924055e-13  1.577672e-04  3.335467e-11
1.538787e+01 -2.574933e-16  6.709208e-14  1.026599e-04  4.281120e-12
1.616056e+01 -3.974483e-16 -4.857741e-13  6.480742e-05 -2.361399e-11
1.698474e+01 -2.876569e-16 -5.492290e-13  3.976574e-05 -2.805980e-11
1.785703e+01 -1.254540e-17 -1.564417e-13  2.377356e-05 -8.948408e-12
1.877332e+01  2.431434e-16  2.915522e-13  1.388568e-05  1.422803e-11
1.972878e+01  3.250901e-16  4.082706e-13  7.945430e-06  2.121555e-11
2.071794e+01  2.102045e-16  1.490457e-13  4.465095e-06  8.540647e-12
2.173476e+01  3.838561e-18 -1.973552e-13  2.471006e-06 -9.606299e-12
2.277275e+01 -1.557507e-16 -3.092662e-13  1.352545e-06 -1.625269e-11
2.382505e+01 -2.022782e-16 -1.225828e-13  7.378503e-07 -7.157667e-12
2.488458e+01 -1.724101e-16  1.488318e-13  4.047352e-07  7.151244e-12
2.594410e+01 -1.484783e-16  2.458556e-13  2.236416e-07  1.294785e-11
2.699641e+01 -1.729077e-16  1.043886e-13  1.227980e-07  6.140361e-12
2.803440e+01 -2.108653e-16 -1.152844e-13  6.556639e-08 -5.438534e-12
2.905122e+01 -1.883723e-16 -2.048629e-13  3.424708e-08 -1.077342e-11
3.004038e+01 -6.679878e-17 -1.001110e-13  1.910367e-08 -5.892868e-12
3.099584e+01  1.116990e-16  8.409555e-14  1.289076e-08  3.710679e-12
3.191213e+01  2.436248e-16  1.797402e-13  9.883600e-09  9.240711e-12
3.278442e+01  2.305035e-16  1.158673e-13  6.811183e-09  6.515259e-12
3.360859e+01  4.165597e-17 -3.794098e-14  3.188145e-09 -1.333987e-12
3.438128e+01 -2.679467e-16 -1.498103e-13  2.060015e-10 -7.559571e-12
3.509994e+01 -5.901023e-16 -1.381377e-13 -9.882218e-10 -7.614095e-12
3.576280e+01 -8.193247e-16 -2.389455e-14 -3.682871e-10 -2.130016e-12
3.636895e+01 -8.975954e-16  1.027605e-13  1.060973e-09  4.497005e-12
3.691825e+01 -8.278886e-16  1.569539e-13  2.089447e-09  7.823254e-12
3.741132e+01 -6.582790e-16  1.128380e-13  2.069070e-09  6.216987e-12
3.784951e+01 -4.525050e-16  6.784412e-15  1.130363e-09  1.220088e-12
3.823481e+01 -2.640164e-16 -9.750979e-14 -1.168840e-10 -4.082976e-12
3.856978e+01 -1.228708e-16 -1.496299e-13 -1.051851e-09 -7.098259e-12
3.885747e+01 -3.570801e-17 -1.339616e-13 -1.357979e-09 -6.875216e-12
3.910135e+01  6.492390e-18 -6.707677e-14 -1.073673e-09 -4.065948e-12
3.930515e+01  1.900267e-17  1.905523e-14 -4.555295e-10 -1.464637e-13
3.947283e+01  1.630425e-17  9.467275e-14  2.036366e-10  3.444008e-12
3.960844e+01  8.661808e-18  1.423741e-13  6.991424e-10  5.822379e-12
3.971604e+01  1.651994e-18  1.585583e-13  9.520079e-10  6.759536e-12
3.979960e+01 -2.714808e-18  1.493057e-13  9.833625e-10  6.499844e-12
3.986293e+01 -4.472634e-18  1.247314e-13  8.651284e-10  5.496495e-12
3.990960e+01 -4.461197e-18  9.453677e-14  6.766618e-10  4.197467e-12
3.994290e+01 -3.582877e-18  6.569960e-14  4.796652e-10  2.931126e-12
3.996576e+01 -2.488920e-18  4.200214e-14  3.105210e-10  1.879624e-12
3.998073e+01 -1.532364e-18  2.462781e-14  1.834976e-10  1.104216e-12
3.999000e+01 -8.393586e-19  1.311396e-14  9.816699e-11  5.886530e-13
3.999532e+01 -4.044552e-19  6.221027e-15  4.669142e-11  2.794271e-13
3.999810e+01 -1.665667e-19  2.541589e-15  1.910165e-11  1.141976e-13
3.999937e+01 -5.537046e-20  8.418292e-16  6.330793e-12  3.783046e-14
3.999985e+01 -1.324961e-20  2.011694e-16  1.513201e-12  9.040749e-15
3.999998e+01 -1.753173e-21  2.660874e-17  2.001642e-13  1.195841e-15
4.000000e+01 -5.492637e-23  8.335986e-19  6.270800e-15  3.746339e-17
