376 2
 0 0
 2 2
 -3.793182e+00 -1.700288e-01
2.807044e+00 -1.405670e-03 -1.981238e-01
2.807128e+00 -1.405312e-03 -1.981135e-01
2.807159e+00 -1.405178e-03 -1.981096e-01
2.807168e+00 -1.405142e-03 -1.981085e-01
2.807169e+00 -1.405137e-03 -1.981084e-01
2.807169e+00 -1.405136e-03 -1.981083e-01
2.807174e+00 -1.405117e-03 -1.981078e-01
2.807204e+00 -1.404990e-03 -1.981041e-01
2.807313e+00 -1.404523e-03 -1.980906e-01
2.807606e+00 -1.403279e-03 -1.980546e-01
2.808246e+00 -1.400559e-03 -1.979757e-01
2.809473e+00 -1.395365e-03 -1.978248e-01
2.811606e+00 -1.386378e-03 -1.975625e-01
2.815055e+00 -1.371972e-03 -1.971391e-01
2.820318e+00 -1.350275e-03 -1.964940e-01
2.827987e+00 -1.319283e-03 -1.955571e-01
2.838736e+00 -1.277042e-03 -1.942495e-01
2.853321e+00 -1.221897e-03 -1.924858e-01
2.872564e+00 -1.152790e-03 -1.901775e-01
2.897343e+00 -1.069568e-03 -1.872366e-01
2.928573e+00 -9.732393e-04 -1.835806e-01
2.967189e+00 -8.661169e-04 -1.791383e-01
3.014123e+00 -7.517633e-04 -1.738555e-01
3.070287e+00 -6.347107e-04 -1.677020e-01
3.136542e+00 -5.199644e-04 -1.606767e-01
3.213683e+00 -4.123712e-04 -1.528129e-01
3.302415e+00 -3.159824e-04 -1.441811e-01
3.403327e+00 -2.335581e-04 -1.348885e-01
3.516879e+00 -1.663261e-04 -1.250768e-01
3.643378e+00 -1.140344e-04 -1.149153e-01
3.782971e+00 -7.525227e-05 -1.045915e-01
3.935625e+00 -4.781369e-05 -9.430032e-02
4.101127e+00 -2.927703e-05 -8.423119e-02
4.279073e+00 -1.730099e-05 -7.455701e-02
4.468875e+00 -9.885139e-06 -6.542444e-02
4.669759e+00 -5.472024e-06 -5.694733e-02
4.880776e+00 -2.941449e-06 -4.920351e-02
5.100813e+00 -1.540513e-06 -4.223495e-02
5.328610e+00 -7.907020e-07 -3.605075e-02
5.562778e+00 -4.012300e-07 -3.063216e-02
5.801821e+00 -2.025161e-07 -2.593874e-02
6.044160e+00 -1.007742e-07 -2.191482e-02
6.288163e+00 -4.799516e-08 -1.849558e-02
6.532165e+00 -2.144497e-08 -1.561227e-02
6.774505e+00 -9.925539e-09 -1.319632e-02
7.013547e+00 -6.265900e-09 -1.118237e-02
7.247715e+00 -5.098563e-09 -9.510245e-03
7.475513e+00 -3.391078e-09 -8.126004e-03
7.695550e+00 -8.440810e-10 -6.982377e-03
7.906566e+00  1.182804e-09 -6.038653e-03
8.107450e+00  1.519582e-09 -5.260283e-03
8.297252e+00  3.278411e-10 -4.618275e-03
8.475199e+00 -1.157855e-09 -4.088531e-03
8.640700e+00 -1.729214e-09 -3.651161e-03
8.793354e+00 -1.070970e-09 -3.289835e-03
8.932947e+00  2.114226e-10 -2.991195e-03
9.059447e+00  1.210187e-09 -2.744337e-03
9.172998e+00  1.373439e-09 -2.540365e-03
9.273910e+00  7.543854e-10 -2.372016e-03
9.362642e+00 -1.792223e-10 -2.233350e-03
9.439784e+00 -9.148309e-10 -2.119485e-03
9.506039e+00 -1.168270e-09 -2.026395e-03
9.562202e+00 -9.456758e-10 -1.950735e-03
9.609136e+00 -4.427922e-10 -1.889707e-03
9.647752e+00  1.035107e-10 -1.840949e-03
9.678982e+00  5.220557e-10 -1.802450e-03
9.703762e+00  7.432810e-10 -1.772485e-03
9.723005e+00  7.811126e-10 -1.749564e-03
9.737589e+00  6.931453e-10 -1.732391e-03
9.748339e+00  5.445202e-10 -1.719845e-03
9.756007e+00  3.865506e-10 -1.710950e-03
9.761270e+00  2.498688e-10 -1.704872e-03
9.764719e+00  1.468001e-10 -1.700902e-03
9.766852e+00  7.740080e-11 -1.698450e-03
9.768079e+00  3.548153e-11 -1.697043e-03
9.768719e+00  1.299821e-11 -1.696308e-03
9.769012e+00  2.587520e-12 -1.695973e-03
9.769122e+00 -1.340303e-12 -1.695847e-03
9.769151e+00 -2.410887e-12 -1.695812e-03
9.769156e+00 -2.568980e-12 -1.695807e-03
9.769157e+00 -2.574089e-12 -1.695807e-03
9.769176e+00 -2.573966e-12 -1.695785e-03
9.769305e+00 -2.573137e-12 -1.695636e-03
9.769782e+00 -2.570091e-12 -1.695090e-03
9.771053e+00 -2.561984e-12 -1.693634e-03
9.773833e+00 -2.544318e-12 -1.690453e-03
9.779159e+00 -2.510766e-12 -1.684378e-03
9.788423e+00 -2.453292e-12 -1.673863e-03
9.803397e+00 -2.362702e-12 -1.657007e-03
9.826253e+00 -2.229824e-12 -1.631609e-03
9.859551e+00 -2.047418e-12 -1.595314e-03
9.906227e+00 -1.812741e-12 -1.545809e-03
9.969557e+00 -1.530343e-12 -1.481120e-03
1.005312e+01 -1.214217e-12 -1.399945e-03
1.016071e+01 -8.880605e-13 -1.302019e-03
1.029632e+01 -5.824297e-13 -1.188416e-03
1.046400e+01 -3.283652e-13 -1.061721e-03
1.066781e+01 -1.486251e-13 -9.259859e-04
1.091168e+01 -4.958186e-14 -7.864273e-04
1.119938e+01 -1.788517e-14 -6.488712e-04
1.153435e+01 -2.492466e-14 -5.190366e-04
1.191965e+01 -3.854542e-14 -4.017981e-04
1.235784e+01 -3.688901e-14 -3.005948e-04
1.285091e+01 -1.673738e-14 -2.171174e-04
1.340020e+01  8.985843e-15 -1.513285e-04
1.400635e+01  2.323082e-14 -1.017747e-04
1.466922e+01  1.823676e-14 -6.607616e-05
1.538787e+01  8.309878e-16 -4.145214e-05
1.616056e+01 -1.392766e-14 -2.516424e-05
1.698474e+01 -1.514096e-14 -1.481226e-05
1.785703e+01 -4.126898e-15 -8.474860e-06
1.877332e+01  8.223855e-15 -4.726462e-06
1.972878e+01  1.172333e-14 -2.576981e-06
2.071794e+01  5.321059e-15 -1.377795e-06
2.173476e+01 -3.415416e-15 -7.249978e-07
2.277275e+01 -6.283388e-15 -3.773974e-07
2.382505e+01 -1.854361e-15 -1.956702e-07
2.488458e+01  4.291846e-15 -1.016266e-07
2.594410e+01  5.752235e-15 -5.283187e-08
2.699641e+01  1.364218e-15 -2.724395e-08
2.803440e+01 -4.384132e-15 -1.386639e-08
2.905122e+01 -6.157396e-15 -7.156704e-09
3.004038e+01 -2.671680e-15 -4.023230e-09
3.099584e+01  2.704824e-15 -2.559004e-09
3.191213e+01  5.488314e-15 -1.672410e-09
3.278442e+01  4.002073e-15 -9.367112e-10
3.360859e+01  3.041724e-16 -3.472847e-10
3.438128e+01 -2.080522e-15 -1.742339e-11
3.509994e+01 -1.171050e-15  3.195573e-11
3.576280e+01  2.213227e-15 -8.928960e-11
3.636895e+01  5.508736e-15 -2.235046e-10
3.691825e+01  6.476535e-15 -2.633398e-10
3.741132e+01  4.603530e-15 -1.924143e-10
3.784951e+01  1.085105e-15 -6.229094e-11
3.823481e+01 -2.207207e-15  5.820654e-11
3.856978e+01 -3.860395e-15  1.233372e-10
3.885747e+01 -3.487278e-15  1.238427e-10
3.910135e+01 -1.614423e-15  7.806870e-11
3.930515e+01  8.133418e-16  1.454075e-11
3.947283e+01  2.934718e-15 -4.247715e-11
3.960844e+01  4.253626e-15 -7.966797e-11
3.971604e+01  4.672342e-15 -9.446805e-11
3.979960e+01  4.369104e-15 -9.128651e-11
3.986293e+01  3.635248e-15 -7.720747e-11
3.990960e+01  2.748340e-15 -5.888882e-11
3.994290e+01  1.906952e-15 -4.106480e-11
3.996576e+01  1.217888e-15 -2.630218e-11
3.998073e+01  7.136516e-16 -1.543832e-11
3.999000e+01  3.798647e-16 -8.225447e-12
3.999532e+01  1.801623e-16 -3.903217e-12
3.999810e+01  7.359678e-17 -1.594900e-12
3.999937e+01  2.437561e-17 -5.283023e-13
3.999985e+01  5.824858e-18 -1.262501e-13
3.999998e+01  7.704519e-19 -1.669926e-14
4.000000e+01  2.413669e-20 -5.231549e-16
