376 2
 0 0
 2 1
 -1.820597e+00 -7.903269e-02
2.872564e+00 -9.109398e-03 -1.715098e-01
2.897343e+00 -8.636619e-03 -1.703738e-01
2.928573e+00 -8.076024e-03 -1.689287e-01
2.967189e+00 -7.433572e-03 -1.671233e-01
3.014123e+00 -6.722003e-03 -1.649049e-01
3.070287e+00 -5.960552e-03 -1.622216e-01
3.136542e+00 -5.173670e-03 -1.590249e-01
3.213683e+00 -4.388814e-03 -1.552737e-01
3.302415e+00 -3.633605e-03 -1.509381e-01
3.403327e+00 -2.932846e-03 -1.460042e-01
3.516879e+00 -2.305948e-03 -1.404778e-01
3.643378e+00 -1.765262e-03 -1.343873e-01
3.782971e+00 -1.315561e-03 -1.277851e-01
3.935625e+00 -9.546816e-04 -1.207470e-01
4.101127e+00 -6.750234e-04 -1.133688e-01
4.279073e+00 -4.655044e-04 -1.057619e-01
4.468875e+00 -3.135219e-04 -9.804675e-02
4.669759e+00 -2.065864e-04 -9.034585e-02
4.880776e+00 -1.334507e-04 -8.277683e-02
5.100813e+00 -8.471333e-05 -7.544633e-02
5.328610e+00 -5.298307e-05 -6.844530e-02
5.562778e+00 -3.274327e-05 -6.184596e-02
5.801821e+00 -2.005602e-05 -5.570053e-02
6.044160e+00 -1.221574e-05 -5.004158e-02
6.288163e+00 -7.423349e-06 -4.488355e-02
6.532165e+00 -4.515611e-06 -4.022525e-02
6.774505e+00 -2.758249e-06 -3.605279e-02
7.013547e+00 -1.696988e-06 -3.234267e-02
7.247715e+00 -1.055004e-06 -2.906472e-02
7.475513e+00 -6.651051e-07 -2.618470e-02
7.695550e+00 -4.266292e-07 -2.366648e-02
7.906566e+00 -2.790607e-07 -2.147380e-02
8.107450e+00 -1.862381e-07 -1.957152e-02
8.297252e+00 -1.268019e-07 -1.792647e-02
8.475199e+00 -8.821873e-08 -1.650802e-02
8.640700e+00 -6.299707e-08 -1.528834e-02
8.793354e+00 -4.642036e-08 -1.424244e-02
8.932947e+00 -3.535381e-08 -1.334816e-02
9.059447e+00 -2.770382e-08 -1.258591e-02
9.172998e+00 -2.216047e-08 -1.193855e-02
9.273910e+00 -1.799479e-08 -1.139105e-02
9.362642e+00 -1.484401e-08 -1.093030e-02
9.439784e+00 -1.251698e-08 -1.054483e-02
9.506039e+00 -1.086588e-08 -1.022457e-02
9.562202e+00 -9.736298e-09 -9.960697e-03
9.609136e+00 -8.971577e-09 -9.745391e-03
9.647752e+00 -8.436421e-09 -9.571728e-03
9.678982e+00 -8.033990e-09 -9.433540e-03
9.703762e+00 -7.707964e-09 -9.325313e-03
9.723005e+00 -7.433142e-09 -9.242120e-03
9.737589e+00 -7.202184e-09 -9.179560e-03
9.748339e+00 -7.014438e-09 -9.133724e-03
9.756007e+00 -6.869230e-09 -9.101164e-03
9.761270e+00 -6.763302e-09 -9.078882e-03
9.764719e+00 -6.690870e-09 -9.064312e-03
9.766852e+00 -6.644792e-09 -9.055311e-03
9.768079e+00 -6.617842e-09 -9.050140e-03
9.768719e+00 -6.603635e-09 -9.047442e-03
9.769012e+00 -6.597113e-09 -9.046209e-03
9.769122e+00 -6.594661e-09 -9.045746e-03
9.769151e+00 -6.593993e-09 -9.045621e-03
9.769156e+00 -6.593895e-09 -9.045602e-03
9.769157e+00 -6.593884e-09 -9.045599e-03
9.769176e+00 -6.593642e-09 -9.045518e-03
9.769305e+00 -6.592006e-09 -9.044972e-03
9.769782e+00 -6.585994e-09 -9.042964e-03
9.771053e+00 -6.569992e-09 -9.037615e-03
9.773833e+00 -6.535094e-09 -9.025918e-03
9.779159e+00 -6.468728e-09 -9.003557e-03
9.788423e+00 -6.354765e-09 -8.964799e-03
9.803397e+00 -6.174401e-09 -8.902493e-03
9.826253e+00 -5.908114e-09 -8.808230e-03
9.859551e+00 -5.538923e-09 -8.672681e-03
9.906227e+00 -5.056895e-09 -8.486174e-03
9.969557e+00 -4.464292e-09 -8.239506e-03
1.005312e+01 -3.780058e-09 -7.924979e-03
1.016071e+01 -3.041676e-09 -7.537585e-03
1.029632e+01 -2.302300e-09 -7.076201e-03
1.046400e+01 -1.622016e-09 -6.544604e-03
1.066781e+01 -1.054284e-09 -5.952060e-03
1.091168e+01 -6.314806e-10 -5.313277e-03
1.119938e+01 -3.555398e-10 -4.647583e-03
1.153435e+01 -1.990389e-10 -3.977319e-03
1.191965e+01 -1.178046e-10 -3.325640e-03
1.235784e+01 -6.983905e-11 -2.714059e-03
1.285091e+01 -3.084216e-11 -2.160200e-03
1.340020e+01  2.192874e-12 -1.676177e-03
1.400635e+01  2.050097e-11 -1.267875e-03
1.466922e+01  1.843477e-11 -9.352064e-04
1.538787e+01  2.332361e-12 -6.731691e-04
1.616056e+01 -1.286229e-11 -4.733727e-04
1.698474e+01 -1.520008e-11 -3.256726e-04
1.785703e+01 -4.780418e-12 -2.196055e-04
1.877332e+01  7.748889e-12 -1.454457e-04
1.972878e+01  1.145367e-11 -9.483420e-05
2.071794e+01  4.548470e-12 -6.102745e-05
2.173476e+01 -5.236684e-12 -3.886464e-05
2.277275e+01 -8.757733e-12 -2.456616e-05
2.382505e+01 -3.800413e-12 -1.546224e-05
2.488458e+01  3.903257e-12 -9.722630e-06
2.594410e+01  6.966970e-12 -6.125333e-06
2.699641e+01  3.248286e-12 -3.875158e-06
2.803440e+01 -2.982299e-12 -2.467036e-06
2.905122e+01 -5.797759e-12 -1.585501e-06
3.004038e+01 -3.112744e-12 -1.033692e-06
3.099584e+01  2.064558e-12 -6.870510e-07
3.191213e+01  4.992795e-12 -4.661179e-07
3.278442e+01  3.461564e-12 -3.214144e-07
3.360859e+01 -7.923045e-13 -2.239593e-07
3.438128e+01 -4.115416e-12 -1.577367e-07
3.509994e+01 -4.081000e-12 -1.134914e-07
3.576280e+01 -1.073550e-12 -8.464007e-08
3.636895e+01  2.505607e-12 -6.564058e-08
3.691825e+01  4.258827e-12 -5.206325e-08
3.741132e+01  3.330556e-12 -4.109359e-08
3.784951e+01  5.849010e-13 -3.157608e-08
3.823481e+01 -2.291698e-12 -2.346669e-08
3.856978e+01 -3.895459e-12 -1.707520e-08
3.885747e+01 -3.724876e-12 -1.251908e-08
3.910135e+01 -2.150314e-12 -9.556876e-09
3.930515e+01  1.484238e-14 -7.709260e-09
3.947283e+01  1.983808e-12 -6.472999e-09
3.960844e+01  3.277652e-12 -5.477636e-09
3.971604e+01  3.776149e-12 -4.534066e-09
3.979960e+01  3.617397e-12 -3.599870e-09
3.986293e+01  3.052379e-12 -2.712063e-09
3.990960e+01  2.327880e-12 -1.927170e-09
3.994290e+01  1.624204e-12 -1.285830e-09
3.996576e+01  1.040983e-12 -8.011930e-10
3.998073e+01  6.113382e-13 -4.623724e-10
3.999000e+01  3.258365e-13 -2.438860e-10
3.999532e+01  1.546535e-13 -1.150807e-10
3.999810e+01  6.320083e-14 -4.688705e-11
3.999937e+01  2.093611e-14 -1.551065e-11
3.999985e+01  5.003275e-15 -3.704805e-12
3.999998e+01  6.617932e-16 -4.899736e-13
4.000000e+01  2.073269e-17 -1.534960e-14
